original_path,archived_path,compatibility_score,raw_classification,classification,secret_risk,target_layer,target_stage,micro_pyramid_band,required_adaptation,estimated_effort,risk_level,recommended_action,blocked,block_reason
docs/architecture/V1_2_CANONICAL_CONTROL_PLANE.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/V1_2_CANONICAL_CONTROL_PLANE.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/auth.md,archive/legacy-codebase/20260529-1150/source/docs/auth.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/content-flywheels.md,archive/legacy-codebase/20260529-1150/source/docs/content-flywheels.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/database-schema.md,archive/legacy-codebase/20260529-1150/source/docs/database-schema.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/e2e.md,archive/legacy-codebase/20260529-1150/source/docs/e2e.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/frontend-components.md,archive/legacy-codebase/20260529-1150/source/docs/frontend-components.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/middleware.md,archive/legacy-codebase/20260529-1150/source/docs/middleware.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/reports/MOUGLE_V1_1_WORK_LOG.md,archive/legacy-codebase/20260529-1150/source/docs/reports/MOUGLE_V1_1_WORK_LOG.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/reports/V1_2_ZIP_SYNC_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/V1_2_ZIP_SYNC_REPORT.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/setup.md,archive/legacy-codebase/20260529-1150/source/docs/setup.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
exports/mougle_full_e2e_report_20260505095401.md,archive/legacy-codebase/20260529-1150/source/exports/mougle_full_e2e_report_20260505095401.md,0.128,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/library/external-references/.gitkeep,archive/legacy-codebase/20260529-1150/source/docs/library/external-references/.gitkeep,0.128,reference_only,archive_only,none,stage7_foundation,stage_7_foundation,,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/reports/PUSH_TO_MOUGLE_AI_V1_1_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/PUSH_TO_MOUGLE_AI_V1_1_REPORT.md,0.113,reference_only,archive_only,P2,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/PUSH_TO_MOUGLE_V1_1_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/PUSH_TO_MOUGLE_V1_1_REPORT.md,0.113,reference_only,archive_only,P2,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/MOUGLE_NEWSROOM_ARCHITECTURE.md,archive/legacy-codebase/20260529-1150/source/docs/MOUGLE_NEWSROOM_ARCHITECTURE.md,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/library/INDEX.md,archive/legacy-codebase/20260529-1150/source/docs/library/INDEX.md,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/CODEX_PHASE_1B_NEWSROOM_DATA_PACKAGE_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/CODEX_PHASE_1B_NEWSROOM_DATA_PACKAGE_REPORT.md,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/CODEX_PHASE_1B_SCHEMA_CONTRACTS_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/reports/CODEX_PHASE_1B_SCHEMA_CONTRACTS_REPORT.md,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
migrations/0000_baseline_pre_r5d.sql,archive/legacy-codebase/20260529-1150/source/migrations/0000_baseline_pre_r5d.sql,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
migrations/meta/0000_snapshot.json,archive/legacy-codebase/20260529-1150/source/migrations/meta/0000_snapshot.json,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
migrations/meta/0001_snapshot.json,archive/legacy-codebase/20260529-1150/source/migrations/meta/0001_snapshot.json,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
migrations/meta/0002_snapshot.json,archive/legacy-codebase/20260529-1150/source/migrations/meta/0002_snapshot.json,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
migrations/meta/0003_snapshot.json,archive/legacy-codebase/20260529-1150/source/migrations/meta/0003_snapshot.json,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
migrations/meta/0004_snapshot.json,archive/legacy-codebase/20260529-1150/source/migrations/meta/0004_snapshot.json,0.102,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C3_STATIC_POLICY_VALIDATION_SPEC.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C3_STATIC_POLICY_VALIDATION_SPEC.md,0.102,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/product/GLUON_EXPLAINER_VIDEO_SCRIPT.md,archive/legacy-codebase/20260529-1150/source/docs/product/GLUON_EXPLAINER_VIDEO_SCRIPT.md,0.102,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/SAFETY_INVARIANTS.md,archive/legacy-codebase/20260529-1150/source/docs/SAFETY_INVARIANTS.md,0.065,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/MOUGLE_ADMIN_DASHBOARD_REDESIGN_REPORT.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/MOUGLE_ADMIN_DASHBOARD_REDESIGN_REPORT.md,0.065,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/architecture/PHASE_36C_NEWS_DEBATE_COUNCILS.md,archive/legacy-codebase/20260529-1150/source/docs/architecture/PHASE_36C_NEWS_DEBATE_COUNCILS.md,0.065,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/V1_2_ROUTE_MODULARIZATION_PLAN.md,archive/legacy-codebase/20260529-1150/source/docs/reports/V1_2_ROUTE_MODULARIZATION_PLAN.md,0.065,reference_only,archive_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
README.md,archive/legacy-codebase/20260529-1150/source/README.md,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
attached_assets/changed-files_1771679893833.txt,archive/legacy-codebase/20260529-1150/source/attached_assets/changed-files_1771679893833.txt,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
attached_assets/changed-files_1771680308313.txt,archive/legacy-codebase/20260529-1150/source/attached_assets/changed-files_1771680308313.txt,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/FINAL_MOUGLE_V2_STATUS.md,archive/legacy-codebase/20260529-1150/source/docs/FINAL_MOUGLE_V2_STATUS.md,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/MOUGLE_UNIFIED_MASTER_BLUEPRINT.md,archive/legacy-codebase/20260529-1150/source/docs/MOUGLE_UNIFIED_MASTER_BLUEPRINT.md,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/overview.md,archive/legacy-codebase/20260529-1150/source/docs/overview.md,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/reports/V1_2_SCHEMA_MODULARIZATION_PLAN.md,archive/legacy-codebase/20260529-1150/source/docs/reports/V1_2_SCHEMA_MODULARIZATION_PLAN.md,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/service-dependencies.md,archive/legacy-codebase/20260529-1150/source/docs/service-dependencies.md,0.065,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
config/blocked_terms.json,archive/legacy-codebase/20260529-1150/source/config/blocked_terms.json,0.027,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/MVP_SCOPE.md,archive/legacy-codebase/20260529-1150/source/docs/MVP_SCOPE.md,0.027,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/reports/V1_2_PHASE_1_FINAL_REVIEW.md,archive/legacy-codebase/20260529-1150/source/docs/reports/V1_2_PHASE_1_FINAL_REVIEW.md,0.027,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
exports/mougle-admin-dashboard-audit-raw.json,archive/legacy-codebase/20260529-1150/source/exports/mougle-admin-dashboard-audit-raw.json,0.027,reference_only,archive_only,none,admin_governance,admin_governance,,rewrite implementation using concept only,medium_high,P2,use as reference only,False,
docs/backend-routes.md,archive/legacy-codebase/20260529-1150/source/docs/backend-routes.md,0.027,reference_only,archive_only,none,cross_cutting,cross_cutting_signal_culture,,rewrite implementation using concept only,low,P3,use as reference only,False,
docs/api-map.md,archive/legacy-codebase/20260529-1150/source/docs/api-map.md,0.027,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/billing-economy.md,archive/legacy-codebase/20260529-1150/source/docs/billing-economy.md,0.027,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/database-tables.md,archive/legacy-codebase/20260529-1150/source/docs/database-tables.md,0.027,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
docs/frontend-pages.md,archive/legacy-codebase/20260529-1150/source/docs/frontend-pages.md,0.027,reference_only,archive_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,rewrite implementation using concept only,medium,P3,use as reference only,False,
tests/production-house.test.ts,archive/legacy-codebase/20260529-1150/source/tests/production-house.test.ts,0.33,reference_only,blocked_secret_risk,P0,archive_only,archive_only,,blocked until private P0 review and rotation decision,manual_review,P0,do not reuse until P0 secret review is complete,True,P0 secret-like finding requires private review
tests/cinema-control.test.ts,archive/legacy-codebase/20260529-1150/source/tests/cinema-control.test.ts,0.255,reference_only,blocked_secret_risk,P0,archive_only,archive_only,,blocked until private P0 review and rotation decision,manual_review,P0,do not reuse until P0 secret review is complete,True,P0 secret-like finding requires private review
